reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt
14319155-07f5-4283-b261-cf7446aff8a5,Sean Howie,https://play-lh.googleusercontent.com/a-/ALV-UjWg1sZz7So8Td6QRSJup_OH7VPNuVxEvZLzZGF8oxwxRuaa-J0,Got notification that if I don't update the app with the newest update (10/20/23) I would be locked out of my account. So I did it. Now when I try to open any locations on the map it just says error happened and gives no info. Tried restarting my phone. Same thing.,1,1,6.0.4,2023-10-25 14:42:22,"This seems strange, Sean as regardless if you proceed with the update or not your Trucker Path app should work with no issues. We also do not sent notifications like this. We would love to further look into this and help you troubleshoot your app's performance too. Please reach us at support@truckerpath.com.",2023-10-30 13:52:00
84402953-8244-41f0-98b6-47388de3df73,Fireplace Family,https://play-lh.googleusercontent.com/a/ACg8ocL1MBlEwXKyciO598fnwoGse1Mw_POMz_jICAu3JSUPAivSJg=mo,I know that there is fuel within 1/4mi of my location but app not showing. Also scale within 10 miles but doesn't show. Also truck parking near here and doesn't show.Useless ap for the state of Delaware. Would have to drive at least 30 mi out of my way just to come back if I depend on this ap. NOT PROBLEM WITH AP PROBLEM WITH YOU NOT GIVING INFO EXCEPT SUPPORTING COMPANIES,1,0,6.0.4,2023-10-23 15:39:55,"This was indeed a frustrating situation, we're sorry to know of your experience with Trucker Path's scale prediction and fuel recommendation. We'd love to look further into these difficulties you've encountered and help troubleshoot your app. Please reach us at support@truckerpath.com.",2023-10-23 15:02:35
8f6e914d-5457-457d-81f4-72be1afa1e6b,Ken Gronski,https://play-lh.googleusercontent.com/a/ACg8ocLPjchUEVLhGCLfTEHr_-oAxydFwj0RLqgQqDrexYlym6C-zg=mo,"Terrible customer service...long story short, signed up for 7 day trial, thought was 29.99, instead was 149.99. Tried to cancel right away through Trucker Path support, they told me to contact Google Play for refund. Google had me resubmit the request 8 times over 40 days, then no refund and they told me to go through Trucker Path again. NOT happy to be out 150 bucks and never activated the app.",1,0,5.9.8,2023-10-19 16:38:13,"We're sorry to know of your poor experience with your Trucker Path subscription, Ken. This is correct, I'm afraid the billing process vary depending on which platform you've purchased your app subscription. Should you need assistance, we'd love to check your membership again and assist. Please reach us at support@truckerpath.com",2023-10-23 14:38:48
a5595a8f-d552-4a86-acc9-736ec55cd9c3,Chris Queiser,https://play-lh.googleusercontent.com/a/ACg8ocLKR8DeZegUBWkSpd1MIIatJF7awBrAs-6hDhqzx5ZL2VDXYA=mo,App seems to want to send you the longest way around to anywhere. Doesn't help at all,1,0,6.0.0,2023-10-18 19:56:11,We're sorry to know you've had a not ideal experience with Trucker Path's navigational accuracy. We'd love to look into this issue further so we can improve our app's features and help troubleshoot your usage. Please reach us at support@truckerpath.com,2023-10-19 13:38:46
ddf9dd0b-32cd-4e58-8c00-b4a383e6d86c,bbalthazar,https://play-lh.googleusercontent.com/a-/ALV-UjWbqcZ3uGr9FfgTujanyHC9S0BEA0EWi3E_GmNhf9NO90Xhy2yk,Horrible navigation,1,0,6.0.0,2023-10-16 22:20:50,"We're sorry to know your experience with Trucker Path was not ideal, bbalthazar. Several issues can factor to your app's navigational accuracy and we'd love to troubleshoot this for you. Please reach us at support@truckerpath.com.",2023-10-18 16:23:16
a342511f-facc-43c3-a243-d902061fdb30,G S,https://play-lh.googleusercontent.com/a-/ALV-UjV7Jamzfo3Yb_FXucK_yvlA24wA9ZHiJoJLmSZfkwsa2IE90os0Qg,"New updates don't show up some of weigh stations info, even hidden from map",1,0,6.0.0,2023-10-16 07:29:07,We're sorry to know you're having trouble with our app's performance following Trucker Path's recent updates. Several issues can factor into your app's accuracy and we'd love to find out how we can troubleshoot these for you. Please reach us at support@truckerpath.com so we can further help.,2023-10-16 15:59:59
9a9d3162-a95f-4c4c-8702-dd85cb6f3c6c,Tina Allen,https://play-lh.googleusercontent.com/a-/ALV-UjUBeH2QrzaDxF7q3NbqkudbaPgR8sLzSQNA35WpEYSNrqc8qGAZ,"This review is coming from my Husband because he already left a good review when he first got the app a year ago. Then After the new update down loaded, data consumption has went up over 6x from what I was using on a 11hr drive day. Would be nice to have a Truckers Path app that didn't use 8gb a day to navigate. Not sure what changed to cause the data usage to skyrocket but would like for it to be looked into and corrected.",1,0,,2023-10-11 00:24:53,"We're sorry to know your recent Trucker Path experience was not helpful, especially with the amount of data the app seems to consume. A lot of issues can factor as to your app's data usage and we'd love to troubleshoot this to improve your usage. Please reach us at support@truckerpath.com so we can help. Thank you.",2023-10-12 13:36:09
2e12e3c1-66d3-45f3-89c6-fef636e5b2f3,Richard Gagliano,https://play-lh.googleusercontent.com/a/ACg8ocLPcTXpv9gvT1Po3EqBCnHdGdlRGJFdX_bq01Y6frxCxZcitw=mo,Pay to play,1,0,6.0.0,2023-10-09 17:47:53,"While the general navigational function of our app is free, I'm afraid our truck specific features do require a subscription Richard. This should support our goal of making you and more trucker's tasks on the road easier. We can maybe help fit you with the right plan to work well with your trucking, please reach us at support@truckerpath.com.",2023-10-09 18:11:15
da3ab9d5-e306-49a3-9a76-9d91dce80f1b,Superior Sevices Dispa,https://play-lh.googleusercontent.com/a-/ALV-UjVhxWXDpaM6Fvq8XRzZf4NVjhWceXD8ZXr-zlj43QHiA5itBzuP9Q,Worthless !,1,0,6.0.0,2023-10-07 18:02:00,"I;m sorry to know you didn't find Trucker Path helpful, Bouchaib. Your feedback of our app is appreciated and we'd love to know what difficulties you may have experienced using our service. We love to improve and we find your review valuable. Please reach us at support@truckerpath.com so we can further help.",2023-10-09 18:08:23
24ec6347-ec26-4fc7-a617-303b781936cb,Jason Tyner,https://play-lh.googleusercontent.com/a/ACg8ocLTpN1jBT1G3qkBHOdhCrfOqhYraWzy3o9Wn1wkgqKgZVNF1A=mo,I tried to sign up for 7 day free trial and it immediately charged my account $150. And now I can't figure out how to cancel the subscription to get my money back,1,1,6.0.0,2023-10-07 04:30:51,"I'm sorry to know of your poor experience with your Trucker Path subscription, Jason. The billing process of your app varies depending on which mobile platform you've purchased your membership. We'd love to help you please reach us at support@truckerpath.com.",2023-10-09 18:05:35
336a4437-2883-4b2e-8fed-b2a7ad74ec67,Stacy Borel,https://play-lh.googleusercontent.com/a-/ALV-UjUlAMDxdeSdln6i9jPysOGtlLfDZLE9Ua5M5RZekvsifyHB3Rw_,"This app is ok, but it's been telling me the wrong exit number, but the right exit crazy. It really needs an update",1,0,6.0.0,2023-10-06 16:07:18,"I'm sorry to know your Trucker Path experience was not ideal lately, Stacy. We'd love to look further into your app's settings, performance, and accuracy. Please reach us at support@truckerpath.com so we can help.",2023-10-09 18:01:51
28d532f9-ba79-421e-a72e-fbc5644d35d1,Chelsie Blashaski,https://play-lh.googleusercontent.com/a/ACg8ocL5qioZRzCWuNpTI8BQx3CDAbt0DTAckP5nJemnPD6ZmQSH_w=mo,"Doesn't always show all the weigh stations. Constantly have to uninstall then reinstall the app to get it to work...for a second, then back to the same bs.",1,0,6.0.0,2023-10-06 01:01:45,"I'm sorry to know of your poor experience with our app, in particular with weigh stations on the map. Several issues could be factoring on your appér performance or behavior and we'd love to help troubleshoot these. Please reach us at support@truckerpath.com. Thank you, Chelsie.",2023-10-09 17:59:07
dcae9c5b-b02d-4d04-b4a9-99cc054418a8,Randy Howard,https://play-lh.googleusercontent.com/a/ACg8ocJi2KhACIKw5VOVBYZArglSDA12Fz0oepfOJ5QPQIXXJb-Wq1U=mo,Far to persistent for paid version. So many discrepancies that I can't trust it,1,0,6.0.0,2023-10-05 12:05:10,"We're sorry to know you're having that impression subscribing to Trucker Path. We'd love to clarify this and discuss with you our app features, billing, pricing, and how these can fit your trucking experience well. Please reach us at support@truckerpath.com. Thank you!",2023-10-05 15:08:13
7c4c34f7-c776-4894-82c6-1f68598e2072,Todd Martin,https://play-lh.googleusercontent.com/a-/ALV-UjV_GTRpXHqVzHedPKd8CFcnMonl8CIhzalcNlO0LKqzqIe_I0QN,Sucks these days,1,0,6.0.0,2023-10-03 21:22:53,"We're sorry to know your Trucker Path experience was not pleasant recently. We'd love to find out more about your concerns and help, please reach us at support@truckerpath.com.",2023-10-05 15:05:37
116b6b36-a72c-4298-a57f-5a2f4eb39b33,Baurzhan Aldabergenov,https://play-lh.googleusercontent.com/a/ACg8ocKqXCg_audwA-lDGBJtW8nnbgRus5VgjbAT58xoxUJf5qQz2g=mo,"Awful experience. Paid for 6 months in advance. Didn't like app at all. Still trying to get my refund. Every customer support employee checks my account, promises me to solve my problem, and disappears.",1,0,6.0.0,2023-10-03 15:00:22,"I'm sorry to know your subscription experience with was not ideal, Baurzhan. We keep records and we can still help, however please note that depending on your where you've purchased your app membership you may have to reach out to either Google or Apple for your refund. Please follow up with us on support@truckerpath.com.",2023-10-05 15:03:44
8d6a13d4-9e29-474f-b6bb-826656291cb8,Big Slim,https://play-lh.googleusercontent.com/a-/ALV-UjVWuOtbc4vLnlCYpHSexEzeXL63_6vUkys_XOqpyegrpmDn_j7O,"I wanted a month to month subscription, they instead charged ne for the entire year. And won't give me a refund. Scam, be careful !!!",1,0,6.0.0,2023-10-02 19:30:55,"This is certainly not the experience we'd want you to have while signing up for a subscription. We'd love to help check your app purchase so we can help, please reach us at support@truckerpath.com.",2023-10-03 13:47:05
83b1b011-a670-4cdf-90b0-e4d4c1c91d7a,Christina Henderson,https://play-lh.googleusercontent.com/a-/ALV-UjXaTfGUumVQ0FuCVupg-nUEJ2FD5kezHI5lD3YKnhUktReSsjQZ,Have to uninstall it many times before it works right,1,0,,2023-10-02 16:16:20,"We're sorry to know your Trucker Path experience was not ideal, Christina, in particular its performance on your mobile. Several tech concerns can factor into your app's behavior and we'd love to look further into these and help troubleshoot your app. Please reach us at support@truckerpath.com. Drive safe!",2023-10-03 13:46:21
db501887-9a97-4444-9cf4-5a7601b85189,Venus mcpherson,https://play-lh.googleusercontent.com/a-/ALV-UjW9Doh5GHkzHplBN8D_B3RpWwVlaCEp2-U25M-M1QUUPjtAExXO,"I have paid for the semi annual subscription of over 100$ several times, contacted customer service several times and over years maybe logged on a handful of times and each time never access the diamond features I paid for that are not cheap even after logging in, contacting customer service or any other time. I would choose something else because you won't get a refund or your issue fixed no matter how much you spend or show you don't use.",1,1,6.0.0,2023-10-01 19:22:20,"We're sorry to know your Trucker Path experience was not ideal, Venus. We're uncertain exactly as to what concerns about your subscription, or about the app's performance you've raised not from this page, but we'd love to continue helping and certain we can pull up your records. Please reach us again at support@truckerpath.com.",2023-10-03 13:43:55
f6ae5cd0-7d8b-4550-b8a9-ce3bcaca4bea,Kelly Phillips,https://play-lh.googleusercontent.com/a-/ALV-UjVhTIBk21rDOVUJZGIQJBPkLqIbkfn9IsyDktnYduslLn4hj-vc,This app sucks!! Try and do a trip plan with distances................I dare you,1,0,5.9.8,2023-09-28 22:01:24,"We're sorry to know your recent Trucker Path experience was not ideal, Kelly. We'd love to check your app and assist with troubleshooting, please reach us at support@truckerpath.com.",2023-09-29 15:08:36
c2c080a9-393f-48c4-92dc-1012a4fe0d37,Trell Roberts,https://play-lh.googleusercontent.com/a-/ALV-UjUxqstknb-XHhtHHvyOKDi_4E4pUoEcJ6LF_X3ByTiujNEFt-kX,"Had to do a new review it's unreliable it crashes when you absolutely need it, I'm getting an error message saying no data, make sure you check your route before you hit go because it can and will give you horrible directions and I pay a premium for this BS, avoid at all costs.",1,0,1.68.7,2023-09-28 00:14:55,"We're sorry to know your recent Trucker Path experience was not ideal, Trell. Several tech issues can factor into your app's performance or accuracy, that said with more information we'd love to help troubleshoot this for you. Please reach us at support@truckerpath.com.",2023-09-29 14:35:52
9f7df15e-5c9f-499d-8795-f946ee7ef750,Devon Henry,https://play-lh.googleusercontent.com/a/ACg8ocLALnDsdXUbYTg_korT0E72zpmZw-XQSBQEMLisYtxdhDf_=mo,It said the app is for free but when you download it and try to use it they try to charge you. They are charging you!,1,0,,2023-09-25 23:15:20,"While the basic navigation features of Trucker Path are free to use, truck specific features require a billed subscription to support our efforts to enhance our app's accuracy and expand it's functions. We work hard to make your trip experience easier, let us help you which plan fit your trips! Please reach us at support@truckerpath.com.",2023-09-29 14:04:46
0886f18b-beb4-4ab7-b1eb-828743eaa24d,Hopper Freight,https://play-lh.googleusercontent.com/a-/ALV-UjXKhq8ebXUZw1LRHC88ITNP7jqN-bYzLFtq8VhZjAd8rmXqZj22,I paid for the subscription. It is not worth the money they charge. Add at least two to three hours to an extended trip. It is slow quite began and nowhere near what trucker Garmin has got going on. I thought I'd try to save myself the money and all I did is bought myself a headache. With this app I'm very disappointed. It has come a long way. But they still got a very very long way to go.,1,2,6.0.0,2023-09-21 22:01:49,"We're sorry to know your Trucker Path experience was not ideal, Adam. Nonetheless we appreciate your honest, constructive review of our app's performance and this will help us fix bugs or enhance it's accuracy. Perhaps we can try troubleshooting your app for you, we'd love to assist. Please reach us at support@truckerpath.com.",2023-09-29 13:52:49
401872ac-5227-456d-9ce7-aa92dcea8d50,James Walters,https://play-lh.googleusercontent.com/a-/ALV-UjWtBQgkr2UY2Nqk4P5KMFsccUR9QfoEar4XlSmC4xtgqdxBMQoN,You weren't supposed to charge me refund my $130 I saw it on my bank account,1,0,5.9.8,2023-09-17 22:06:37,"We'd love to assist with your Trucker Path billing concern, James. The process for cancellation and refund varies, depending on which platform you've purchased your subscription. That said, we'd love to assist you please reach us at support@truckerpath.com.",2023-09-29 13:40:01
987a99f6-55e8-4aa1-8e2b-616010c0c00c,Josh Antonietti,https://play-lh.googleusercontent.com/a/ACg8ocJexxixcvwAkz0oKX84mHajc6DAvfFChApsnXauP11cj56hFg=mo,"Canceled subscription. Navigation started routing back in the wrong direction whenever I stopped, why? Tried to take me down dead end roads, private/gated roads, roads not suitable for semis, over weight limited bridges, 100 mile/2 hour detours? Would regularly tell me to make u-turns, told me to turn left when was suppose to turn right? Rest area locations inaccurate. The truck entrance is usually spot on and it's a great tool for finding parking. It could use some work on usability.",1,59,5.9.8,2023-09-16 18:57:34,We're sorry to know of your poor experience with Trucker Path's route recommendation. We'd love to have this issue raised and possibly help troubleshoot your app's performance. Please reach us at support@truckerpath.com. Thank you.,2023-09-29 13:35:37
b85904b2-831e-404e-9f09-171ce81d43d2,Chris Olsen,https://play-lh.googleusercontent.com/a-/ALV-UjXMMIim4m4U_1e14CJ9Jrm9z8d7QKaK9DeIjsCO8VWlUnx-hx6Zgw,"I tried the free trial, it charged me 15$ a month after and it wasn't worth it in the free trial. Within 3 hours after it charged me I canceled and requested refund , and they refused and said they'll just unsubscribe be , so I got stuck with a month of service for an app that I won't use and isn't worth it . Buyer beware",1,1,5.9.8,2023-09-16 16:09:12,"We're sorry to know of this discouraging experience with your Trucker Path subscription, Chris. Depending on which platform you've purchased your membership, the process for cancellation and refund may vary. We'd love to help, please reach us at support@truckerpath.com.",2023-09-28 19:24:13
9e5320b2-8008-4d55-8fbd-cd752ba1a924,Katie,https://play-lh.googleusercontent.com/a/ACg8ocLZhMm7JpNjakqNwkpbRrQ3R-I0uW0_p8pvpUIjc4qwZ_-oVg=mo,"This is garbage. I just started using this app and it is completely worthless. First it'll not tell you about road construction and road closures. You find out when you follow its directions and are staring at the ""closed road"" sign. Second, it'll change your set path on you without telling you it is rerouting to what I assume is a shorter route, yet may not be a route for a 75 ft long semi trailer. It got me lost on mountains that NO SEMI TRUCK COMBO belongs on. Third, give 5 mile turn alerts!!",1,1,5.9.8,2023-09-16 04:54:45,"We're sorry to know of your poor experiences with Trucker Path lately, Katelyn. We'd love to help figure out and troubleshoot your app's performance and accuracy, please reach us at support@truckerpath.com.",2023-09-28 19:00:14
857a0090-71af-4a40-92d9-8c268cc284ef,Google Google,https://play-lh.googleusercontent.com/a/ACg8ocLqsF_07eB7Brs8STex8q4OlUCh8JQw-PouPs0-NJ2ny724UA=mo,scam,1,0,5.9.8,2023-09-15 17:05:11,We're sorry you feel this way with your Trucker Path subscription. We'd love to help figure out issues you may have with your billing or app usage. Please reach us at support@truckerpath.com.,2023-09-28 17:38:15
d6116ca0-50cc-443b-9d62-6202819b9360,Eli Malbeuf,https://play-lh.googleusercontent.com/a/ACg8ocJSRrrrRrLXy8BrZu5mBvJOoHygZuj2rXG16Tc6iLr0FsFKhg=mo,DOT/CVSE HAVE HACKED THE APP AND ARE POSTING FALSE REPORTS. APP IS USELESS,1,0,5.9.8,2023-09-14 18:20:47,"We'd love to look into this issue with your Truckloads app, Eli. Please reach us at support@truckerpath.com so we can further help.",2023-09-28 17:44:19
aae4bc11-3e6a-48bb-a86b-5b1ef80430c0,Franky Bonet,https://play-lh.googleusercontent.com/a-/ALV-UjVYnro6E5rOlFWxbdk9FlMO-iUGOocUB_W03HhO6Us5dFWR0YNn,"How the hell are you going to have a gps app made for trucking but not actually give truck routes for trucks unless you pay for it. Literally cannot even use the truck route option, only the car route options. You might as well go buy a nice Garmin, specifically made for commercial trucks for the price of the membership",1,1,5.9.8,2023-09-14 17:41:13,"While Trucker Path is free to use for general navigation purposes, I'm afraid our truck specific features do require a billed subscription. This will help support us as we further enhance app user experience and ease of use when on the road. We'd love to help you what features you'd find useful please reach us at support@truckerpath.com.",2023-09-28 17:46:25
8e3e4fab-33e6-4b43-af45-abc710eb9847,Ian Warren,https://play-lh.googleusercontent.com/a-/ALV-UjVFSIVf6Oq42AmKL9nF3PDTBCoQd9wlz7kh_n-3gs9bCnv1j5-n,"It was great for the 2 years I've been using it, but the recent update has made it absolutely horrible! I've had I crash constantly and freeze every time I add a route point. It just took 5 minutes to restart a trip from my tip history! Considering I pay $30 a month for this, it shouldn't be happening.",1,41,5.9.8,2023-09-14 02:03:09,"We're sorry to know your recent Trucker Path experience was not ideal, Ian. We'd love to help improve our app's performance and determine what factors into your app's behavior. Please reach us at support@truckerpath.com for assistance. Drive safe!",2023-09-26 17:19:16
2b308761-ccc1-42df-a464-0c5bf76fbf27,V C,https://play-lh.googleusercontent.com/a/ACg8ocL0iag3tuiO1MBrJxrlC9x7Wduu8OuHwGvJyp4uxk7uZ_kinw=mo,"Works terrible, constantly freezes",1,0,5.9.8,2023-09-11 17:45:57,"We're sorry to know of your app's poor performance, VC. There can be several tech issues that factor into your Trucker Path app's behavior and we'd love to help troubleshoot this for you. Please reach us at support@truckerpath.com.",2023-09-28 17:59:29
93bb9fe2-a61d-4cde-865c-edf0f9346378,Larry,https://play-lh.googleusercontent.com/a-/ALV-UjVlk4r8CtwTLFIL7aElayKIBjaJlJ87UjVYnyA5uU5izM5MAS3k,After last update the satellite button is disappeared. I can't use app on my Android tablet in album mode. Fix it please!,1,0,5.9.8,2023-09-08 13:17:59,"We'd love to look into this interface issue from your app, Larry. Please reach us at support@truckerpath.com so we can further assist.",2023-09-28 18:36:14
bdd8f9be-ab19-4c87-9995-6814592a01bb,Karen B,https://play-lh.googleusercontent.com/a-/ALV-UjU-ix9TcH1ITdNhe-Ei1nAiblY9jAW81AU1lsxSlaO84hAwKZEP,have to pay 20$ a month to use im not a truck driver sooooooooooo NO 👎 whatever,1,0,,2023-09-07 04:20:26,"Hi Karen, I'm sorry to know you feel this way with Trucker Path but yes this is designed specifically for our trucking community. However, you can still use this for free as a general navigational app. Thanks!",2023-09-19 13:18:30
8927e7ed-7369-4f61-94e5-deea6e96789a,Michael Oaburn,https://play-lh.googleusercontent.com/a/ACg8ocLxBa773DxJfYfxtmkrmPYmNfSSoa5mJ7wLlIiG2upuHviDVA=mo,They are willing to take your payments but when you get ahold of them to cancel and get a refund they do not and will not pay you back... worst truck gps app I have used. Will not recommend to anyone,1,0,5.9.5,2023-09-04 19:52:44,"I'm sorry to know you had poor subscription/billing experience with our app, Michael. Depending on your purchase method you'd usually get your cancellation/refund processed through Google's playstore or the Apple app store. We'd love to further help please reach us at support@truckerpath.com.",2023-09-19 13:57:25
14176f10-5b81-4e5e-a288-0576406afef2,Randy jacobson,https://play-lh.googleusercontent.com/a/ACg8ocKJeMu7VM0byHVfg7bHeduMSMHTBLDf-h_Bqshhx7M5Wu3Kpw=mo,"This app is worthless!! Even paid for a full year and on 2 trios since I paid full price hasn't been correct at all. I'm going to try to get my money back but probably won't get it, but I will make sure I pass on to other truckers that it is a waste of TIME & MONEY!!!And it almost cost me my job. THANKS",1,0,,2023-08-31 21:32:36,"I'm sorry to know you're having a difficult time with your Trucker Path subscription's billing. We'd love to help resolve this for you, Randy. Please feel free to reach us at support@truckerpath.com and let us look into this for you!",2023-09-19 14:37:47
19697d91-8651-4a56-95bd-7704c93f7000,Latoria Pittman,https://play-lh.googleusercontent.com/a-/ALV-UjUjusBsyBUFWZT4oDHlcBVt_qO_MeYK9-KMORTUTUOeuLP-AgZ4Kw,Still trying to pull funds from my account for subscription that I canceled prior to the 7 days. Not getting any help,1,0,,2023-08-30 10:06:41,"I'm sorry to know you're having difficulty with your subscription's billing, Latoria. We'd love to help you and look into this, please reach us at support@truckerpath.com. Thank you.",2023-09-19 14:50:14
569d243a-cb71-45f8-924e-b2d0af3c939f,William Robinson,https://play-lh.googleusercontent.com/a/ACg8ocKMUgvstmBBcOpT2JF9_w0yNNCyzTDg1yptrN2G9uHQD2rRWg=mo,It keep shutting off,1,0,,2023-08-29 10:48:01,"I'm sorry to know you've had technical difficulties affecting your app usage, William. We'd love to help troubleshoot your Trucker Path app for you, please reach us at support@truckerpath.com. Safe trucking out there!",2023-09-19 15:00:41
f45ed317-e65f-49db-802e-c99cd1912a34,Robert Taylor,https://play-lh.googleusercontent.com/a-/ALV-UjVQyLNL9sCCFKganVe2WrieWQxDQx9kmaubyywqE9JU2lxK7cr8cQ,"Only places that are sponsored... Found it to be political, hence useless",1,0,5.2.5,2023-08-28 21:35:23,"I'm sorry to know you don't find your Trucker Path experience ideal, Robert. Hopefully, you still find the the app's recommendation of these partners helpful as a place to rest, freshen up, fill up on hot food or fuel. Safe trucking!",2023-09-19 15:17:52
6f0cfd4c-5d86-430e-ba6f-321f838647de,Michael thompson,https://play-lh.googleusercontent.com/a-/ALV-UjWBVIiwT3af2X8ssrh6BqMXmJ6HS0qfAFEKBdw80WE8YGyDheS2kQ,I paid for premium but still getting pop up adds. Very annoying when I'm driving and trying to find a place to stop!!! Very concluded app. I hate but not there isn't much else Frequently overheats and freezes up my entire phone. The directions are absolutely pointless unless you're close. I really wish there was an alternative to this.,1,38,5.9.5,2023-08-28 12:46:54,"We'd love to further look into this Mike, as our premium subscriptions all feature ""ad-free"" app experience. Please reach us at support@truckerpath.com so we can assist. Thank you, and safe trucking!",2023-09-19 15:21:32
af69e487-8470-4a35-b5a2-fb500dacee04,Julian Parks,https://play-lh.googleusercontent.com/a/ACg8ocIc_1N4nU_rrkZPxthtpuHFCQCRHH4zKmmIYQhGwNDDcmdCYg=mo,Not accurate do not get this app. Doesn't show small business places only big brand business.,1,0,5.9.5,2023-08-27 22:13:12,"We display any business requested either by owners or truckers on the app. This applies to small, medium, and big companies too. If you find a mom and pop shop that needs more attention from our trucking community you can request for this to be added on the map by tapping ""Places"" on your app dashboard and filling out the details. Cheers!",2023-09-19 15:31:42
bdaa3367-03a7-4d4a-a4cf-cfecec96816e,Chobi,https://play-lh.googleusercontent.com/a-/ALV-UjW-Aea1KHBGbluiffuqyaY2EMMs0eNujE-VLIWczl2QibQWrk1Z,Why are you serving me ads for your services after I've already overpaid for a subscription? Stop asking me to use your fuel discount and load brokering services.,1,1,5.9.5,2023-08-27 16:39:29,"I'm sorry to know you've had difficulties with your subscription's billing, and we'd love to help solve this for you. Please reach us at support@truckerpath.com and we'll look into it.",2023-09-19 15:36:14
bdbc11eb-8d3d-444e-b7c4-2b52efc7e00e,Quincy Butler,https://play-lh.googleusercontent.com/a-/ALV-UjWaNzLLZY_7QnShzCkVpr-hn3Meo8eVHPtYLbBsyUoEQGwnP8_u,"I want a refund, not happy with app",1,0,5.9.5,2023-08-25 13:34:45,"I'm sorry to know your Trucker Path app experience was not ideal. We'd love to assist with your billing concern, please reach us at support@truckerpath.com. Thank you and safe trucking.",2023-09-19 16:02:05
d332659f-21d6-4dfc-8f4c-aa4f59736d65,Ron Thomas,https://play-lh.googleusercontent.com/a-/ALV-UjU4Vz59PxAyHh8SpAhbnt4F4Z4xvnt4b9ELtZriTf93qF8dUNLv,$25 a month for this POS??? I even had a hard time trying to sign up and it wouldn't connect to my Paypal what a joke!!,1,0,,2023-08-24 15:25:46,"I'm sorry to know you've had difficulties subscribing to our app, Ron. We'd love to look further into this and help, kindly reach us at support@truckerpath.com. Thank you!",2023-09-20 15:29:28
442e6456-4957-4af8-9fb0-e12f07e00da1,Roland Deschain,https://play-lh.googleusercontent.com/a/ACg8ocIKySAmJzcFgrYoIJKVLJyrYGUfRcRBjhOyV2bfFmFb3ZaJCQ=mo,Subscription required to use,1,0,5.9.5,2023-08-24 02:20:12,"While the navigation usage of the app is free, I'm afraid the truck specific features would require a billed subscription to use, Roland. This will help support us in further improving the accuracy of the services we offer. We'd love to go through with you on how these enhancements can help your trucking please reach us at support@truckerpath.com",2023-09-20 16:58:25
27d3fa76-4f91-4412-9775-76a2517a318e,Nick Howell,https://play-lh.googleusercontent.com/a/ACg8ocISlsjkUhA2qnzbfHyBAgejP2EnKE6z0q-6kG4QlQdq-rB0sg=mo,$20/month,1,0,,2023-08-22 12:59:27,"Using the basic navigational features of the app is free, Nick. However, truck specific features indeed require a billed subscription to help support us in providing you and more truckers better accuracy of the services we offer. We'd love to assist you with your questions about these features please reach us at support@truckerpath.com",2023-09-20 17:00:33
c5fe1261-8b19-4c15-a90f-2151b3006df6,Chris Shearer,https://play-lh.googleusercontent.com/a-/ALV-UjVgEZyU2K6huLndb2zOUIxxvhpMvx4OkR27uFr6OXmypGZzf0gC,"Signed up for the free trial and was immediately billed for over $100. I cancelled the trial within the week but have gotten no refund. App support said to request the refund through Google, and Google denied my request.",1,0,5.9.3,2023-08-19 21:44:50,"I'm sorry to know you had an unpleasant billing experience with your Trucker Path subscription. If you've indeed purchased your app membership through Google, I highly recommend following up your dispute and refund request from them as they're the correct team to help you.",2023-09-20 18:09:01
ce87e50f-c77e-4652-a312-04f67204102a,tonja stilwell,https://play-lh.googleusercontent.com/a/ACg8ocLOSMuVwwqolHRi-vIxjE7MWimMsmY0GLXHGzl4j0Aak5A24Q=mo,Frustrating,1,0,5.9.3,2023-08-19 11:32:12,"I'm sorry to know you're having difficulties with the Trucker Path app, Tonja. With detailed information we'd love further look into your concerns and assist you please reach out to us at support@truckerpath.com. Thank you.",2023-09-20 18:10:15
1f2375e0-0250-4342-89e8-275b5767160d,C K,https://play-lh.googleusercontent.com/a/ACg8ocLbJZTABzvhucRHf8spqhLesqOUuOXftKBfz__-e8FJ9Wt-cQ=mo,This app is so glitchy anytime I leave my map and try to resume everything is frozen I have to turn the phone off and back on sometimes that doesn't even work half the gas stations I passed aren't even on it and they've been there for years it does help some when it does work but had the app for a long time and they only keep going up in the price and it seems like the more they do that the more problems it has what a waste of money,1,0,5.9.3,2023-08-15 03:51:10,"We're sorry to know of your Trucker Path's poor performance lately, CK. There can be several tech issues that can factor into your app's behavior and accuracy, and we'd love to help troubleshoot this for you. Please reach us at support@truckerpath.com.",2023-09-28 19:08:33
08846fce-6794-4e4a-acb8-d030b13570a6,M G,https://play-lh.googleusercontent.com/a/ACg8ocL6RUwDEpJXBRwRKHOIJNrY2ky06t0FTiELlIh__YW7mEY8Jbo=mo,"You get $ 17.00 per month for the person you need to develop the app. Look at google maps and improve yourself. the map needs to zoom in because the roads are not clear,",1,0,5.9.3,2023-08-14 11:07:58,"Thank you for your constructive review of Trucker Path, M Gulter. We understand our app's first impressions may not be ideal, but our truck specific features can be quite helpful compared to basic navigational functions of Google maps which is also the platform we're using for GPS. Please reach us at support@truckerpath.com so we can assist.",2023-09-28 19:18:18
